2023-02-11T16:16:42.524:31:82,1,1,89,0.0081,0.01005844485125946,false
2023-02-11T16:16:42.524:31:82,1,1,56,0.007,0.01153785716501958,false
2023-02-11T16:16:42.524:31:82,1,1,58,0.0083,0.06556469699568465,false
2023-02-11T16:16:42.524:31:82,1,1,51,0.0081,0.08856277411669938,false
2023-02-11T16:16:42.524:31:82,1,1,11,0.0091,0.07439883738372287,false
2023-02-11T16:16:42.524:31:82,1,1,72,0.0104,0.05573276427027454,false
2023-02-11T16:16:42.524:31:82,1,1,98,0.0088,0.09139324176198076,false
2023-02-11T16:16:42.524:31:82,1,1,96,0.009,0.051266383027069595,false
2023-02-11T16:16:42.524:31:82,1,1,77,0.0087,0.05127907786279421,false
2023-02-11T16:16:42.524:31:82,1,1,74,0.0078,0.09691512193853881,false
2023-02-11T16:16:42.524:31:82,1,1,4,0.0086,0.0764291919020617,false
2023-02-11T16:16:42.524:31:82,1,1,48,0.0074,0.04478065233544572,false
2023-02-11T16:16:42.524:31:82,1,1,50,0.0084,0.09688947499236948,false
2023-02-11T16:16:42.524:31:82,1,1,68,0.0066,0.05122777019048462,false
2023-02-11T16:16:42.524:31:82,1,1,100,0.0082,0.07379237925941595,false
2023-02-11T16:16:42.524:31:82,1,1,61,0.0081,0.036440849072622856,false
2023-02-11T16:16:42.524:31:82,1,1,80,0.0077,0.08412614794322244,false
2023-02-11T16:16:42.524:31:82,1,1,88,0.0069,0.08872482359051079,false
2023-02-11T16:16:42.524:31:82,1,1,57,0.0075,0.012834099383068016,false
2023-02-11T16:16:42.524:31:82,1,1,24,0.0099,0.03383334928315308,false
2023-02-11T16:16:42.524:31:82,1,1,29,0.0078,0.027830630274624464,false
2023-02-11T16:16:42.524:31:82,1,1,47,0.0075,0.0506069089323919,false
2023-02-11T16:16:42.524:31:82,1,1,21,0.0086,0.04740001499460656,false
2023-02-11T16:16:42.524:31:82,1,1,83,0.008,0.05206733990166536,false
2023-02-11T16:16:42.524:31:82,1,1,45,0.0093,0.07634050941768668,false
2023-02-11T16:16:42.524:31:82,1,1,13,0.0093,0.08990468937383923,false
2023-02-11T16:16:42.524:31:82,1,1,19,0.0078,0.012975033222597819,false
2023-02-11T16:16:42.524:31:82,1,1,84,0.0094,0.021151704696550006,false
2023-02-11T16:16:42.524:31:82,1,1,94,0.0083,0.011499238477985289,false
2023-02-11T16:16:42.524:31:82,1,1,79,0.0085,0.07814878963279819,false
2023-02-11T16:16:42.524:31:82,1,1,32,0.0093,0.03820385191685901,false
2023-02-11T16:16:42.524:31:82,1,1,99,0.0076,0.03598267542993889,false
2023-02-11T16:16:42.524:31:82,1,1,86,0.0085,0.029411798747349394,false
2023-02-11T16:16:42.524:31:82,1,1,69,0.008,0.061697892837725296,false
2023-02-11T16:16:42.524:31:82,1,1,18,0.0082,0.025765412137489917,false
2023-02-11T16:16:42.524:31:82,1,1,3,0.0082,0.040620285584546875,false
2023-02-11T16:16:42.524:31:82,1,1,63,0.008,0.050394731068276286,false
2023-02-11T16:16:42.524:31:82,1,1,59,0.0078,0.03321985816302346,false
2023-02-11T16:16:42.524:31:82,1,1,97,0.0084,0.010876895985804163,false
2023-02-11T16:16:42.524:31:82,1,1,64,0.008,0.05289479930936886,false
2023-02-11T16:16:42.524:31:82,1,1,38,0.0067,0.09143728437937715,false
2023-02-11T16:16:42.524:31:82,1,1,39,0.0075,0.01454713733713147,false
2023-02-11T16:16:42.524:31:82,1,1,46,0.0076,0.025427854780582584,false
2023-02-11T16:16:42.524:31:82,1,1,34,0.0082,0.0390811104668681,false
2023-02-11T16:16:42.524:31:82,1,1,8,0.0083,0.03350409866151975,false
2023-02-11T16:16:42.524:31:82,1,1,6,0.0094,0.09049241923834343,false
2023-02-11T16:16:42.524:31:82,1,1,53,0.0067,0.07927108369616159,false
2023-02-11T16:16:42.524:31:82,1,1,82,0.0094,0.08221382313827184,false
2023-02-11T16:16:42.524:31:82,1,1,95,0.0078,0.058766496963842424,false
2023-02-11T16:16:42.524:31:82,1,1,92,0.0076,0.02662520185173483,false
2023-02-11T16:16:42.524:31:82,1,1,43,0.0073,0.05119687969403131,false
2023-02-11T16:16:42.524:31:82,1,1,28,0.0087,0.02887765790767309,false
2023-02-11T16:16:42.524:31:82,1,1,81,0.0096,0.04884568655517634,false
2023-02-11T16:16:42.524:31:82,1,1,62,0.0079,0.01735553698426206,false
2023-02-11T16:16:42.524:31:82,1,1,85,0.0066,0.03917123500515291,false
2023-02-11T16:16:42.524:31:82,1,1,33,0.0081,0.03952925771736178,false
2023-02-11T16:16:42.524:31:82,1,1,91,0.0068,0.09089336912296096,false
2023-02-11T16:16:42.524:31:82,1,1,54,0.0079,0.06545811829327666,false
2023-02-11T16:16:42.524:31:82,1,1,10,0.0072,0.08113242691627874,false
2023-02-11T16:16:42.524:31:82,1,1,65,0.0079,0.08894321638330659,false
2023-02-11T16:16:42.524:31:82,1,1,93,0.0083,0.09165288362343116,false
2023-02-11T16:16:42.524:31:82,1,1,90,0.0081,0.09131973364074958,false
2023-02-11T16:16:42.524:31:82,1,1,20,0.0086,0.09753126638700334,false
2023-02-11T16:16:42.524:31:82,1,1,16,0.0064,0.0920748580869946,false
2023-02-11T16:16:42.524:31:82,1,1,78,0.0079,0.06706091220055545,false
2023-02-11T16:16:42.524:31:82,1,1,30,0.0084,0.07943587535530501,false
2023-02-11T16:16:42.524:31:82,1,1,26,0.0086,0.061771723782516344,false
2023-02-11T16:16:42.524:31:82,1,1,31,0.0077,0.08825835735133616,false
2023-02-11T16:16:42.524:31:82,1,1,9,0.0088,0.02145355582732317,false
2023-02-11T16:16:42.524:31:82,1,1,76,0.0065,0.03667582359864469,false
2023-02-11T16:16:42.524:31:82,1,1,23,0.0075,0.025174073422844494,false
2023-02-11T16:16:42.524:31:82,1,1,87,0.0103,0.07672082419166928,false
2023-02-11T16:16:42.524:31:82,1,1,66,0.0074,0.050759302387910904,false
2023-02-11T16:16:42.524:31:82,1,1,25,0.008,0.06716116327479232,false
2023-02-11T16:16:42.524:31:82,1,1,14,0.0082,0.06158230842497378,false
2023-02-11T16:16:42.524:31:82,1,1,36,0.0077,0.07615747286690477,false
2023-02-11T16:16:42.524:31:82,1,1,1,0.0086,0.07799139321174456,false
2023-02-11T16:16:42.524:31:82,1,1,55,0.0071,0.0906358141701267,false
2023-02-11T16:16:42.524:31:82,1,1,22,0.0082,0.07334675283054123,false
2023-02-11T16:16:42.524:31:82,1,1,60,0.0062,0.07433480326995014,false
2023-02-11T16:16:42.524:31:82,1,1,15,0.0083,0.04712070519632088,false
2023-02-11T16:16:42.524:31:82,1,1,49,0.0086,0.03469609121200928,false
2023-02-11T16:16:42.524:31:82,1,1,73,0.0086,0.07717764524919839,false
2023-02-11T16:16:42.524:31:82,1,1,37,0.0077,0.030888136591590343,false
2023-02-11T16:16:42.524:31:82,1,1,67,0.0068,0.07521309777261619,false
